心中无冷病,0.0,0.0
无冷病,0.0,0.0
无冷病，,0.0,0.0
，不怕,1.0,0.0
不怕热,1.0,0.0
热上身,0.0,0.0
上身,0.0,0.0
上身。,0.0,0.0
、肌肤,0.0,0.0
肌肤,0.0,0.0
肌肤不,0.0,0.0
喜欢冷若冰霜,0.0,0.0
冷若冰霜,0.0,2.0
冷若冰霜的,0.0,0.0
的美人,0.0,0.0
美人,0.0,0.0
美人，,0.0,0.0
女人一定,0.0,0.0
让身体,0.0,0.0
身体暖和,0.0,0.0
暖和,2.0,1.0
暖和起来,0.0,0.0
其他所有,0.0,0.0
问题都,12.0,4.0
会迎刃而解,0.0,0.0
迎刃而解,3.0,0.0
迎刃而解。,0.0,0.0
说实话以前,0.0,0.0
以前太,0.0,0.0
不注意,1.0,1.0
注意“,0.0,0.0
“寒,0.0,0.0
寒”,0.0,0.0
自己现在,0.0,0.0
现在身体,0.0,0.0
身体很差,0.0,0.0
，脾胃,0.0,0.0
脾胃,0.0,0.0
脾胃虚寒,0.0,0.0
虚寒,0.0,0.0
虚寒到,0.0,0.0
了极点,0.0,0.0
极点,0.0,0.0
极点。,0.0,0.0
开始认识,1.0,0.0
到要,0.0,0.0
要对,2.0,1.0
自己身体,0.0,0.0
身体好,0.0,0.0
好并,0.0,0.0
并努力,0.0,0.0
努力改善生活,0.0,0.0
改善生活,0.0,0.0
改善生活方式,0.0,0.0
已经好多,0.0,0.0
，多靠,0.0,0.0
多靠,0.0,0.0
多靠了,0.0,0.0
这些仁心仁术,0.0,0.0
仁心仁术,0.0,0.0
仁心仁术的,0.0,0.0
的医生,3.0,2.0
医生们,0.0,0.0
。非常感谢,2.0,0.0
非常感谢,8.0,4.0
非常感谢！,1.0,0.0
START老掉牙,0.0,0.0
老掉牙,0.0,0.0
老掉牙的,0.0,0.0
的五星,12.0,7.0
五星酒店,12.0,6.0
客房窗外,0.0,0.0
窗外就是,4.0,4.0
就是酒店,8.0,5.0
的封闭,0.0,0.0
封闭,1.0,3.0
封闭露台,0.0,0.0
露台，,2.0,0.0
，窗下,0.0,0.0
窗下,1.0,0.0
窗下堆放,0.0,0.0
堆放,1.0,2.0
堆放疑似,0.0,0.0
疑似,0.0,4.0
疑似废弃,0.0,0.0
的棉被,0.0,0.0
棉被,0.0,1.0
棉被等,0.0,0.0
等物品,1.0,0.0
还好就,0.0,1.0
住一天,0.0,3.0
，拉上,0.0,0.0
拉上,1.0,0.0
拉上窗帘,0.0,0.0
窗帘将,0.0,0.0
就一夜,0.0,0.0
赶紧离店,0.0,0.0
离店了,0.0,1.0
完全配不上,0.0,1.0
配不上“,0.0,1.0
“引起,0.0,1.0
引起第三国,0.0,1.0
第三国,0.0,1.0
第三国潮流,0.0,1.0
潮流,3.0,1.0
潮流”,0.0,1.0
这几个,1.0,9.0
几个字,0.0,7.0
字 ,0.0,1.0
见过作者,0.0,1.0
作者这样,0.0,2.0
这样写作,0.0,1.0
作者创作,0.0,1.0
创作,5.0,1.0
创作时,0.0,1.0
时思维混乱,0.0,1.0
思维混乱,0.0,1.0
思维混乱 ,0.0,1.0
 经常,1.0,3.0
经常蹦出,0.0,1.0
蹦出,0.0,1.0
蹦出一些,0.0,1.0
一些莫名其妙,0.0,1.0
的字词,2.0,1.0
字词 ,0.0,1.0
感觉不知所云,0.0,1.0
不知所云 ,0.0,1.0
 对于,8.0,12.0
对于角色,0.0,1.0
角色感情,0.0,1.0
描写不,0.0,1.0
到位 ,1.0,2.0
 过度,0.0,1.0
过度,4.0,3.0
过度太快,0.0,1.0
太快 ,0.0,1.0
 性格,0.0,1.0
性格混乱,0.0,1.0
混乱END,0.0,1.0
到主人公,0.0,1.0
主人公内心,0.0,1.0
内心很,0.0,1.0
很肮脏,0.0,3.0
肮脏,2.0,13.0
肮脏，,0.0,5.0
读过余华,0.0,1.0
《兄弟,0.0,2.0
兄弟,7.0,15.0
兄弟》,0.0,2.0
被恶心,0.0,1.0
恶心了,0.0,6.0
了一把,4.0,3.0
一把,8.0,11.0
一把，,1.0,2.0
》和,9.0,3.0
和《,17.0,5.0
》有,2.0,1.0
一拼,1.0,3.0
拼，,0.0,1.0
但文字,1.0,3.0
文字更加,0.0,1.0
更加散乱,0.0,1.0
散乱,0.0,1.0
散乱。,0.0,1.0
。上当,0.0,1.0
样子不太,0.0,0.0
不太商务,0.0,0.0
"商务,",1.0,0.0
",塑料",1.0,0.0
塑料感较,0.0,2.0
感较,0.0,2.0
感较强,0.0,2.0
"强,",3.0,0.0
",屏幕",4.0,4.0
屏幕较,0.0,0.0
"鼠标,",3.0,3.0
我自有,0.0,0.0
自有2000,0.0,0.0
50的,2.0,1.0
的东券,5.0,0.0
东券,6.0,0.0
东券不爽,0.0,0.0
"不爽,",0.0,2.0
都OK,2.0,0.0
OKEND,1.0,0.0
性价比极高,0.0,1.0
极高,0.0,1.0
极高，,0.0,0.0
在苏宁,0.0,0.0
苏宁,0.0,1.0
苏宁买,0.0,0.0
买4699,0.0,0.0
4699,5.0,3.0
4699，,4.0,0.0
，东东,0.0,1.0
东东才,0.0,0.0
才4399,0.0,0.0
4399.,0.0,0.0
.功能,1.0,0.0
功能很全,1.0,0.0
，够用,5.0,0.0
START实在,1.0,8.0
实在看不懂,0.0,0.0
看不懂的,1.0,0.0
较干净,1.0,0.0
但是象是,0.0,0.0
象是临时,0.0,0.0
临时,7.0,18.0
临时房,0.0,0.0
房一样,0.0,0.0
没有隔音,0.0,3.0
，昆山,0.0,1.0
昆山,1.0,2.0
昆山的,1.0,0.0
离谱了,0.0,1.0
这是最大,0.0,0.0
优点。,2.0,2.0
设施不是,1.0,2.0
楼道的,0.0,1.0
空调太冷,0.0,0.0
太冷了,1.0,3.0
只能把,0.0,3.0
把房间,2.0,8.0
空调关掉,0.0,0.0
关掉。,0.0,3.0
总体还是,11.0,3.0
START251,0.0,1.0
251,0.0,1.0
251页,0.0,1.0
页到,0.0,1.0
到267,0.0,1.0
267,0.0,1.0
267页,0.0,1.0
页内容,0.0,1.0
内容缺失,0.0,1.0
缺失,5.0,3.0
缺失，,1.0,1.0
，换成,1.0,3.0
了239,0.0,1.0
239页,0.0,1.0
页-,0.0,1.0
-246,0.0,1.0
246,0.0,3.0
246页,0.0,1.0
页再来,0.0,1.0
再来一遍,1.0,1.0
太不爽,0.0,2.0
。图书,1.0,1.0
图书内容,0.0,1.0
内容随便,0.0,1.0
随便看看,0.0,5.0
看看还,0.0,1.0
，史书,0.0,1.0
史书,0.0,1.0
史书这样,0.0,1.0
写看起来,0.0,1.0
看起来不错,0.0,3.0
。一句,1.0,2.0
：可以,0.0,3.0
可以看,9.0,9.0
看但,0.0,1.0
，指,0.0,3.0
的可能,5.0,7.0
可能就是,4.0,3.0
入住11,0.0,1.0
11楼大床,0.0,1.0
，一出,3.0,3.0
电梯就,0.0,1.0
地毯散发,0.0,1.0
散发,0.0,2.0
散发的,0.0,1.0
的霉味,1.0,8.0
霉味；,0.0,2.0
的窗子,1.0,1.0
窗子不能,0.0,1.0
不能打开,0.0,7.0
，即便,7.0,4.0
即便,10.0,6.0
即便这样,0.0,1.0
有蚊子,2.0,7.0
蚊子存在,0.0,1.0
存在。,5.0,2.0
最恐怖,0.0,5.0
有灵异,0.0,1.0
灵异,0.0,1.0
灵异事件,0.0,1.0
第一天平安无事,0.0,1.0
平安无事,0.0,1.0
平安无事；,0.0,1.0
；第二天,0.0,2.0
被“,1.0,2.0
“滴,0.0,2.0
滴,10.0,6.0
滴”,0.0,2.0
”“,11.0,6.0
声音吵醒,0.0,3.0
一看房间,0.0,1.0
台式机电脑自动,0.0,1.0
电脑自动,0.0,2.0
电脑自动启动,0.0,1.0
启动了,0.0,3.0
之后读光盘,0.0,1.0
读光盘,0.0,3.0
读光盘，,0.0,1.0
，失败,0.0,1.0
失败,10.0,16.0
失败，,2.0,2.0
就滴,0.0,1.0
滴一声,0.0,1.0
一声。,1.0,1.0
。过去,1.0,1.0
过去按,0.0,1.0
按电源,0.0,2.0
电源键,0.0,1.0
键，,3.0,1.0
也关不上,0.0,1.0
关不上,0.0,7.0
关不上电脑,0.0,1.0
只好拔,0.0,1.0
拔电源,0.0,1.0
电源。,0.0,2.0
用自己,9.0,9.0
这台式机,0.0,1.0
台式机从来没,0.0,1.0
从来没碰过,0.0,1.0
碰过,0.0,1.0
碰过。,0.0,1.0
当当网名不符实,0.0,4.0
名不符实,1.0,5.0
名不符实，,1.0,5.0
，订货,1.0,4.0
订货多日不见,0.0,4.0
多日不见,0.0,4.0
多日不见送货,0.0,4.0
，询问,1.0,9.0
询问客服,0.0,5.0
客服只会,0.0,4.0
只会推托,0.0,4.0
推托,1.0,6.0
推托，,0.0,5.0
只会要求,0.0,4.0
用户再下,0.0,4.0
再下,1.0,6.0
再下订单,0.0,6.0
如此服务,0.0,4.0
服务留不住,0.0,4.0
留不住,0.0,4.0
留不住顾客,0.0,4.0
去别的,3.0,4.0
别的网站,1.0,4.0
网站买书,0.0,4.0
买书服务,0.0,4.0
服务更好,2.0,5.0
书应该,3.0,1.0
是因人,0.0,0.0
因人,1.0,0.0
因人而义,0.0,0.0
而义,0.0,0.0
而义吧,0.0,0.0
多大的,5.0,2.0
帮助．,0.0,0.0
．书,0.0,0.0
名字叫,4.0,0.0
叫人蛮,0.0,0.0
人蛮,0.0,0.0
人蛮诱惑,0.0,0.0
诱惑,13.0,2.0
诱惑人,0.0,0.0
后感觉,6.0,15.0
感觉里面,1.0,2.0
里面写,1.0,0.0
很泛泛,0.0,0.0
泛泛,1.0,2.0
泛泛．,0.0,0.0
．没什么,0.0,0.0
没什么．,0.0,0.0
．买,0.0,0.0
本书时,8.0,0.0
时也,2.0,2.0
才觉得,1.0,0.0
叫后悔,0.0,0.0
后悔．,0.0,0.0
．．,11.0,5.0
START坐落,0.0,0.0
坐落,2.0,3.0
坐落在,2.0,1.0
的老城区,0.0,0.0
可以体验,0.0,0.0
体验香港,0.0,0.0
香港居民,0.0,0.0
居民,1.0,2.0
居民生活,0.0,0.0
门口交通,0.0,0.0
交通很,24.0,1.0
如果时间,2.0,0.0
时间不紧,0.0,0.0
，坐,6.0,1.0
坐叮当,0.0,0.0
叮当,0.0,0.0
叮当车,0.0,0.0
车很,0.0,0.0
好呀,2.0,0.0
！周围,0.0,0.0
在中远,0.0,0.0
中远,1.0,0.0
中远后面,0.0,0.0
的南北,0.0,0.0
南北,1.0,1.0
南北嚼,0.0,0.0
嚼,0.0,0.0
嚼吃,0.0,0.0
我们定,0.0,0.0
挺安静,2.0,0.0
来说不错,3.0,1.0
结账没有,0.0,0.0
没有银联,0.0,0.0
银联！,0.0,0.0
START跟风,0.0,1.0
跟风的,0.0,0.0
人总是,1.0,0.0
总是很多,0.0,0.0
这一次,5.0,5.0
一次也,2.0,1.0
也跟,2.0,1.0
跟了,0.0,0.0
，不出所料,0.0,0.0
不出所料，,1.0,0.0
内容平平,0.0,0.0
平平,4.0,0.0
平平不说,0.0,0.0
不说，,4.0,19.0
一点可读性,0.0,0.0
可读性也,0.0,0.0
没有END,0.0,3.0
是老,4.0,4.0
设备倒,1.0,0.0
很齐备,2.0,0.0
地点十分,1.0,0.0
方便：,1.0,0.0
：旁边,1.0,0.0
旁边是,1.0,3.0
是大马路,1.0,0.0
大马路解放路,1.0,0.0
解放路,1.0,0.0
解放路，,1.0,0.0
，往南,1.0,0.0
往南,1.0,0.0
往南一直,1.0,0.0
走就,2.0,1.0
到车站,1.0,0.0
车站,13.0,3.0
车站，,5.0,0.0
，往北直,1.0,0.0
往北直,1.0,0.0
往北直走,1.0,0.0
走可到,1.0,0.0
可到铁塔,1.0,0.0
铁塔,1.0,0.0
铁塔。,1.0,0.0
酒店四周,1.0,0.0
四周,6.0,5.0
四周有,1.0,0.0
有难以,1.0,0.0
难以计数,1.0,0.0
计数,1.0,0.0
计数的,1.0,0.0
的手机店,1.0,0.0
手机店,1.0,0.0
手机店，,1.0,0.0
要缴,1.0,0.0
缴,1.0,0.0
缴通话费,1.0,0.0
通话费,1.0,0.0
通话费或,1.0,0.0
或买,1.0,0.0
买储值卡,1.0,0.0
储值卡,1.0,0.0
储值卡都,1.0,0.0
 设备齐全,1.0,0.0
设备齐全,3.0,0.0
设备齐全：,1.0,0.0
：连,1.0,0.0
连220V,1.0,0.0
220V,1.0,0.0
220V转,1.0,0.0
转110V,1.0,0.0
110V,1.0,0.0
110V的,1.0,0.0
的转接,1.0,0.0
转接,4.0,2.0
转接插座,1.0,0.0
插座,3.0,9.0
插座都,1.0,1.0
早餐：,4.0,5.0
是当地,3.0,3.0
当地风味,1.0,0.0
风味,2.0,0.0
风味的,2.0,0.0
的中式,3.0,3.0
中式餐点,1.0,0.0
餐点，,1.0,0.0
，内容丰富,3.0,0.0
内容丰富。,1.0,0.0
 服务态度,5.0,6.0
服务态度：,1.0,0.0
：前台,2.0,0.0
前台、,1.0,0.0
、客房,1.0,2.0
、餐厅,2.0,0.0
餐厅等,1.0,0.0
等人员,1.0,0.0
人员都,7.0,5.0
很和善,1.0,0.0
和善,1.0,2.0
和善，,1.0,2.0
主动尽力,1.0,0.0
尽力,5.0,2.0
尽力为,1.0,0.0
为旅客,1.0,0.0
旅客,5.0,5.0
旅客提出,1.0,0.0
提出帮助,1.0,0.0
。人员,1.0,0.0
人员服务态度,1.0,3.0
真可比,1.0,0.0
可比,3.0,0.0
可比五星级,1.0,0.0
五星级。,1.0,1.0
真要,3.0,0.0
要找出,1.0,0.0
找出待,1.0,0.0
改进的,6.0,2.0
就是浴室,1.0,0.0
浴室狭窄,1.0,0.0
狭窄,1.0,1.0
狭窄了,1.0,0.0
START定单,1.0,1.0
定单5216523,1.0,0.0
5216523,1.0,0.0
5216523与,1.0,0.0
与6,1.0,0.0
号要求,1.0,0.0
要求处理,1.0,1.0
处理补发,1.0,0.0
补发,2.0,0.0
补发赠品,1.0,0.0
赠品.,1.0,1.0
已经20,1.0,0.0
20号,4.0,3.0
号了,1.0,8.0
",仍然",1.0,0.0
仍然未,1.0,0.0
未补发,1.0,0.0
补发!,0.0,0.0
!现在,1.0,0.0
都出,3.0,1.0
了大礼包,1.0,0.0
大礼包了,1.0,0.0
.要求,1.0,2.0
要求给,2.0,3.0
一个满意,1.0,0.0
的结果,11.0,5.0
结果.,1.0,0.0
.不要,1.0,2.0
不要一拖再拖,1.0,0.0
一拖再拖,1.0,1.0
一拖再拖!,1.0,0.0
!(,1.0,1.0
(而且,1.0,1.0
而且我们,3.0,1.0
我们拿到,1.0,1.0
键盘问题,1.0,0.0
已经拿,1.0,0.0
拿去,8.0,6.0
去修,1.0,0.0
修了,1.0,6.0
.才,2.0,0.0
买几天,1.0,0.0
几天啊,1.0,0.0
啊?,1.0,10.0
?),1.0,3.0
预装LINUX,0.0,1.0
LINUX ,1.0,1.0
不如装个,0.0,0.0
装个DOS,0.0,1.0
DOS。,0.0,0.0
。一般,5.0,0.0
一般新手,0.0,0.0
不会做,1.0,0.0
做系统,1.0,1.0
 菜鸟,0.0,0.0
菜鸟,3.0,12.0
菜鸟吧,0.0,0.0
吧会,0.0,0.0
会做,1.0,1.0
系统却,0.0,1.0
要重建,0.0,0.0
重建,2.0,0.0
重建MBR,0.0,0.0
MBR，,1.0,0.0
说明书全英文,0.0,0.0
全英文,0.0,0.0
全英文，,0.0,0.0
 MSI,0.0,0.0
MSI,8.0,1.0
MSI售后,0.0,0.0
售后只有,0.0,0.0
只有省会,0.0,0.0
省会有,0.0,0.0
系统确实,0.0,2.0
确实比较,3.0,2.0
，先用,1.0,2.0
先用,3.0,3.0
先用普通,0.0,0.0
系统盘装,0.0,0.0
盘装,1.0,0.0
盘装一次,0.0,0.0
一次（,2.0,2.0
这个系统盘,0.0,0.0
系统盘版本,0.0,0.0
版本比较,0.0,1.0
老）,0.0,0.0
后硬盘,0.0,0.0
硬盘直接,0.0,0.0
直接启动,0.0,0.0
启动，,1.0,8.0
，进入,6.0,4.0
进入WINDOWS,0.0,0.0
WINDOWS界面,0.0,0.0
界面后,0.0,0.0
，再用,1.0,1.0
再用GHOST,0.0,0.0
光盘装,0.0,0.0
装一次,0.0,0.0
一次！,1.0,3.0
！（,7.0,9.0
（不能,0.0,0.0
不能直接,5.0,4.0
直接光驱,0.0,0.0
启动GHOST,0.0,0.0
光盘）,1.0,0.0
一个色点,1.0,0.0
色点。,1.0,0.0
在左下方,0.0,0.0
左下方,0.0,0.0
左下方，,0.0,0.0
明显。,5.0,3.0
键盘上,1.0,3.0
的右边,1.0,1.0
右边Sh,0.0,0.0
Sh,0.0,0.0
Shif,0.0,0.0
键设计,0.0,0.0
。太长,0.0,0.0
比回车键,0.0,0.0
回车键,1.0,1.0
回车键占,0.0,0.0
占的,2.0,0.0
还大,0.0,0.0
经常容易,0.0,0.0
容易当成,0.0,0.0
当成,3.0,4.0
当成回车键,0.0,0.0
回车键来,0.0,0.0
来按错,0.0,0.0
按错,0.0,3.0
按错。,0.0,0.0
没有Express,0.0,0.0
Express口,0.0,1.0
口。,0.0,1.0
。有点,5.0,11.0
有点发热,0.0,0.0
发热。,0.0,1.0
。声音,3.0,0.0
键盘有些,1.0,2.0
这是个别现象,0.0,0.0
这个我,2.0,2.0
自己清楚,0.0,0.0
没有找,1.0,0.0
找京东,1.0,4.0
京东，,3.0,5.0
直接找,1.0,2.0
 ThinkPad,0.0,1.0
ThinkPad客服,0.0,0.0
目前正在,3.0,1.0
正在处理,0.0,1.0
处理中,0.0,1.0
相信不是,0.0,0.0
什么大事,0.0,0.0
，ThinkPad,1.0,0.0
ThinkPad可以,0.0,0.0
可以帮助,8.0,0.0
帮助我,3.0,0.0
我解决,2.0,0.0
解决好,1.0,3.0
START综述,0.0,1.0
综述,0.0,1.0
综述:,0.0,1.0
:见过,0.0,1.0
见过差,0.0,1.0
见过这么,0.0,8.0
这么差,1.0,25.0
的准,1.0,2.0
 详细描述,0.0,1.0
详细描述,0.0,3.0
详细描述:,0.0,1.0
:1,3.0,3.0
"1,",5.0,10.0
",基础设施",0.0,1.0
基础设施,0.0,1.0
基础设施问题,0.0,1.0
问题:,2.0,2.0
:酒店,0.0,2.0
酒店承诺,1.0,1.0
承诺可以,0.0,1.0
可以宽带,0.0,1.0
宽带上网,9.0,8.0
但房间,22.0,17.0
房间经过,0.0,1.0
经过更换,0.0,1.0
"更换,",1.0,3.0
比较简陋,1.0,2.0
简陋.,0.0,1.0
.和,1.0,2.0
和四形,0.0,1.0
四形,0.0,1.0
四形标准,0.0,1.0
标准有,0.0,2.0
差距.,1.0,1.0
.具体表现,0.0,1.0
具体表现,0.0,1.0
具体表现在,0.0,1.0
在:,0.0,1.0
:家具,0.0,1.0
家具陈旧,0.0,1.0
的办公,2.0,1.0
办公用具,0.0,1.0
用具.,0.0,1.0
.床具,0.0,1.0
床具,0.0,1.0
床具不是,0.0,1.0
的硬,0.0,1.0
污渍.,0.0,1.0
服务态度问题,0.0,1.0
.到达,1.0,1.0
到达酒店,3.0,11.0
",门童",0.0,1.0
门童没有,0.0,1.0
"意识,",0.0,4.0
不仅不,0.0,2.0
不帮助,0.0,1.0
帮助客人,0.0,2.0
客人拿,1.0,1.0
"行李,",0.0,4.0
而且开门,0.0,1.0
开门的,0.0,1.0
的意识,9.0,3.0
意识都,0.0,4.0
.总机,0.0,1.0
总机,4.0,8.0
总机接线员,0.0,1.0
接线员不仅,0.0,1.0
不使用,0.0,1.0
使用双语,0.0,1.0
双语,1.0,1.0
"双语,",0.0,1.0
而且连,2.0,1.0
礼貌用语,0.0,3.0
用语,2.0,8.0
用语都,1.0,3.0
",安全",0.0,1.0
安全保卫,0.0,1.0
保卫方面,0.0,1.0
方面问题,0.0,1.0
酒店防火,0.0,1.0
防火,1.0,2.0
防火安全意识,0.0,1.0
安全意识,0.0,3.0
安全意识不够,0.0,1.0
不够高,1.0,1.0
.首先,2.0,3.0
"首先,",1.0,2.0
酒店房间内,0.0,1.0
的插座,1.0,1.0
插座和,0.0,1.0
和电源,0.0,3.0
电源按键,0.0,2.0
按键安装,0.0,1.0
安装不,0.0,1.0
"稳定,",3.0,2.0
",部分",0.0,2.0
部分地方,0.0,1.0
地方有,2.0,3.0
明显松动,0.0,1.0
松动的,0.0,1.0
状况.,0.0,1.0
.其次,0.0,2.0
"其次,",0.0,2.0
酒店3,0.0,2.0
3--,0.0,1.0
--4,0.0,1.0
安全出口,0.0,2.0
出口的,0.0,2.0
的过道,0.0,2.0
过道内,0.0,2.0
内铺设,0.0,1.0
铺设,0.0,4.0
铺设了,0.0,1.0
了地毯,0.0,2.0
",根据",0.0,1.0
根据消防法,0.0,1.0
消防法,0.0,1.0
消防法的,0.0,1.0
"内容,",2.0,8.0
酒店安全,0.0,1.0
内是,0.0,1.0
不能铺设,0.0,1.0
铺设地毯,0.0,1.0
地毯的,0.0,2.0
.保安,0.0,1.0
保安并,0.0,1.0
不尽职,0.0,1.0
尽职,0.0,1.0
尽职.,0.0,1.0
"4,",3.0,6.0
",餐饮",5.0,1.0
餐饮问题,0.0,1.0
酒店早餐,8.0,6.0
酒店从没,0.0,1.0
从没遇到,0.0,1.0
没有就,0.0,2.0
没有吧,0.0,2.0
酒店独出心裁,0.0,1.0
独出心裁,0.0,1.0
"独出心裁,",0.0,1.0
把塑料,0.0,1.0
塑料水果,0.0,1.0
水果放在,0.0,1.0
放在餐,0.0,1.0
餐台上,0.0,2.0
台上,1.0,11.0
"台上,",0.0,1.0
不知酒店,0.0,2.0
是考察,0.0,1.0
考察客人,0.0,1.0
的智商,0.0,2.0
智商,3.0,4.0
智商还是,0.0,2.0
还是工作人员,0.0,1.0
工作人员失误,0.0,1.0
失误.,0.0,1.0
入住此,6.0,6.0
",但此",0.0,1.0
但此,0.0,2.0
但此酒店,0.0,2.0
酒店不是,0.0,4.0
不是一无适,0.0,1.0
一无适,0.0,1.0
一无适处,0.0,1.0
"处,",0.0,1.0
有轻轨,0.0,1.0
轻轨,1.0,5.0
"轻轨,",0.0,2.0
",交通",18.0,5.0
交通还算,6.0,2.0
还算便利,2.0,1.0
"便利,",11.0,2.0
",距",0.0,1.0
距机场,1.0,1.0
机场较近,0.0,1.0
一位接待,2.0,2.0
人员和,1.0,1.0
和电脑,0.0,1.0
电脑工程师,1.0,1.0
工程师值得,0.0,1.0
表扬.,3.0,1.0
不追求,1.0,1.0
追求享受,0.0,1.0
"享受,",2.0,1.0
忍受没有,0.0,1.0
的日子,15.0,6.0
"日子,",0.0,3.0
可以对,2.0,3.0
服务质量不,0.0,1.0
不做,5.0,6.0
做更高,0.0,1.0
更高,4.0,3.0
更高要求,0.0,1.0
"要求,",0.0,3.0
保证你,0.0,1.0
你入住,0.0,1.0
入住其间,0.0,1.0
"其间,",0.0,1.0
酒店不会,1.0,2.0
不会发生,1.0,1.0
发生火灾,0.0,1.0
火灾,0.0,1.0
火灾.,0.0,1.0
推荐您,0.0,1.0
地理位置对,0.0,0.0
出差的,5.0,5.0
的人士,3.0,1.0
人士来说,1.0,0.0
，好找,0.0,0.0
好找啊,0.0,0.0
喜欢外壳,0.0,0.0
外壳的,0.0,2.0
的质感,3.0,0.0
质感，,7.0,0.0
不是烤漆,0.0,0.0
最讨厌,1.0,4.0
讨厌烤漆,0.0,0.0
烤漆面,8.0,1.0
面很,0.0,0.0
容易花,0.0,0.0
刚买不到,0.0,2.0
买不到一周,0.0,1.0
一周，,1.0,2.0
现在报价,0.0,1.0
报价已经,0.0,1.0
已经降,1.0,1.0
降,12.0,24.0
降了,10.0,16.0
了300,5.0,3.0
是5799,0.0,1.0
5799,0.0,1.0
5799买,0.0,1.0
。挺,5.0,2.0
挺恶心,0.0,1.0
START无线,0.0,7.0
无线信号,1.0,1.0
信号不太好,0.0,1.0
我HP,0.0,0.0
HP本本,0.0,0.0
本本信号,0.0,0.0
信号平均,0.0,0.0
平均,2.0,1.0
平均低,1.0,0.0
低2,0.0,1.0
3格,0.0,1.0
格,7.0,5.0
格。,0.0,1.0
。升级,4.0,0.0
升级驱动,0.0,0.0
驱动并,0.0,0.0
在网卡,0.0,0.0
网卡属性,0.0,0.0
属性,3.0,0.0
属性作,0.0,0.0
作参数,0.0,0.0
参数微调,0.0,0.0
微调,0.0,0.0
微调后,0.0,0.0
后信号,0.0,1.0
信号仍,0.0,0.0
仍比,0.0,0.0
比未作,0.0,0.0
未作,0.0,1.0
未作任何,0.0,1.0
任何优化,0.0,0.0
优化,5.0,2.0
优化的,1.0,1.0
本本无线,0.0,0.0
无线低,0.0,0.0
低1,0.0,2.0
2格,0.0,0.0
没有配,0.0,2.0
配Express,0.0,0.0
Express扩展,0.0,0.0
扩展插槽,0.0,0.0
的好几个,0.0,1.0
好几个键,0.0,0.0
键不,0.0,0.0
不灵活,1.0,0.0
，方向键,0.0,0.0
方向键,1.0,3.0
方向键太小,0.0,1.0
太小很,0.0,0.0
",距离",1.0,0.0
距离火车站,2.0,0.0
火车站非常,1.0,0.0
近.,1.0,0.0
.总提,1.0,0.0
总提,1.0,0.0
总提感觉,1.0,0.0
的性价比,24.0,4.0
房间不是,3.0,2.0
对于出公差,1.0,0.0
出公差,1.0,0.0
出公差来说,1.0,0.0
是十分,3.0,1.0
十分不错,2.0,0.0
是高级,4.0,1.0
因为不,8.0,1.0
不吸烟,1.0,0.0
吸烟，,1.0,1.0
很幸运,5.0,0.0
的升级,8.0,1.0
行政楼,3.0,0.0
楼18,1.0,0.0
18楼,1.0,1.0
人员很,7.0,0.0
很亲善,1.0,0.0
亲善,1.0,0.0
亲善，,1.0,0.0
比九龙,1.0,0.0
九龙酒店,1.0,2.0
酒店（,5.0,3.0
（房间,4.0,3.0
人员没,1.0,0.0
没笑容,1.0,0.0
笑容）,1.0,0.0
）好太多,1.0,0.0
下次还会来,4.0,0.0
还会来,7.0,0.0
还会来帝京,1.0,0.0
帝京,1.0,0.0
帝京住,1.0,0.0
START请,0.0,5.0
请协成,0.0,0.0
协成,0.0,0.0
协成不要,0.0,0.0
不要再,4.0,10.0
再介绍,0.0,0.0
四星未,0.0,0.0
未挂牌,0.0,1.0
挂牌,5.0,19.0
挂牌的,0.0,1.0
的该,4.0,1.0
，最好,11.0,19.0
最好不要,3.0,3.0
再与,1.0,1.0
与这家,0.0,2.0
酒店合作,0.0,1.0
合作，,0.0,3.0
，有损,1.0,0.0
有损,2.0,1.0
有损你们,0.0,0.0
你们公司,1.0,0.0
公司声誉,0.0,0.0
声誉,1.0,4.0
声誉。,0.0,2.0
不如好,0.0,0.0
只有表面,0.0,0.0
表面功夫,1.0,0.0
功夫，,2.0,2.0
，旁边,3.0,6.0
旁边就是,1.0,2.0
就是公路,0.0,0.0
公路，,0.0,1.0
酒店很脏,0.0,0.0
，床单,0.0,18.0
床单，,0.0,2.0
，枕套,0.0,1.0
枕套,1.0,11.0
枕套，,0.0,0.0
地毯。,1.0,0.0
只能和衣而睡,0.0,0.0
和衣而睡,0.0,0.0
和衣而睡，,0.0,0.0
半夜空调,0.0,0.0
空调变,0.0,0.0
变暖气,0.0,0.0
，热死,0.0,0.0
热死,0.0,2.0
热死你,0.0,0.0
浴室脏,0.0,0.0
，不敢,8.0,3.0
不敢洗澡,0.0,0.0
洗澡。,1.0,5.0
早餐无法,0.0,0.0
无法吃,0.0,0.0
，餐具,1.0,2.0
餐具脏,0.0,0.0
食物差,0.0,0.0
一家旅行社,0.0,0.0
旅行社也,0.0,0.0
不正规,0.0,2.0
正规。,1.0,0.0
第二天立刻,0.0,3.0
立刻走人,0.0,0.0
心情差,0.0,0.0
 当然,5.0,3.0
当然服务生,0.0,0.0
服务生也,0.0,1.0
很差END,0.0,4.0
操作系统啊,0.0,0.0
真不好,0.0,2.0
不好 ,1.0,10.0
 加,1.0,0.0
加一个,0.0,0.0
一个windows,0.0,0.0
